dataset,artifact_path,commit_sha,analysis_type,protocol,task,label_policy,uses_target_subject,uses_target_stimulus,strict_joint,reproducible,usable_for_current_audit,notes,commit_date,commit_message,git_status_at_commit,current_path_exists,deleted_later_in_history
I-DARE,docs/roca/idare_subject_calibration_model_family_confirmatory_stats_smoke_current_verdict.csv,9a5f2f2edd3a70345c7b8865356207287705c44d,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T23:11:28+03:00,Add I-DARE model-family calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_trial_index_probe_current.txt,11a81d8712bde2464c92ae597b4cb404ee7e3dc0,data-or-cache-audit,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:24:43+03:00,Add ROCA I-DARE trial index and window extraction checks,A,yes,yes
I-DARE,docs/roca/idare_window_extraction_smoke_current.txt,11a81d8712bde2464c92ae597b4cb404ee7e3dc0,data-or-cache-audit,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:24:43+03:00,Add ROCA I-DARE trial index and window extraction checks,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_classification_report_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_confusion_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_eeg_vs_stimulus_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_failure_ranking_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_pooled_metrics_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_predictions_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
I-DARE,docs/roca/joint_valence_arousal_oracle_subject_macro_report_current.json,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
I-DARE,docs/roca/joint_valence_arousal_oracle_subject_macro_report_current.md,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,leave-one-subject-out,valence+arousal,threshold_gt5,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_subject_metrics_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_oracle_subject_macro_subject_summary_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_classification_report_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_confusion_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_eeg_vs_stimulus_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_failure_ranking_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_pooled_metrics_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_predictions_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
I-DARE,docs/roca/joint_valence_arousal_subject_macro_report_current.json,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
I-DARE,docs/roca/joint_valence_arousal_subject_macro_report_current.md,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,prior-or-baseline,leave-one-subject-out,valence+arousal,threshold_gt5,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_subject_metrics_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
unspecified,docs/roca/joint_valence_arousal_subject_macro_subject_summary_current.csv,b9b2f9cd01c37c2e77b7034421ff29d8c5456226,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T12:09:06+03:00,Add joint valence-arousal subject-macro diagnostic report,A,yes,yes
I-DARE,docs/roca/label_audit_current.json,9d2a8d4cb7f5b3292c18e78b796e717cc5d3de82,label-audit,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:29:39+03:00,Add ROCA label audit and stimulus-only baseline,A,yes,yes
I-DARE,docs/roca/label_audit_current.md,9d2a8d4cb7f5b3292c18e78b796e717cc5d3de82,label-audit,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:29:39+03:00,Add ROCA label audit and stimulus-only baseline,A,yes,yes
DEAP+I-DARE,docs/roca/local_setup_audit_current.txt,9f1fcae25efc34c18ea06ecab3cfb5fb138be84f,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-13T19:22:48+03:00,Move local setup audit under ROCA docs,R100,yes,no
DEAP+I-DARE,docs/roca/prior_baselines_no_global_current.json,3845e7b45bf2e7beff7d59b56dbd4baf868adf1e,variance-decomposition,leave-one-subject-stimulus-pair-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,yes,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state. Pair-out is not Strict Joint CV because the target subject and target stimulus remain represented in other training cells.,2026-05-15T21:01:13+03:00,Add I-DARE and DEAP prior baseline audits,A,yes,yes
